#id,name,request_email,notes,home_page,tag_string
mairie-33553-01,Mairie - Virsac,mairie.virsac@wanadoo.fr,"Adresse : 105 route de la Mairie,33240,Virsac | Tél : 05 57 43 11 03 | Fax : ",http://www.mairievirsac.fr,mairie
mairie-33554-01,Mairie - Yvrac,yvrac.mairie@wanadoo.fr,"Adresse : 9 avenue Blanzac,33370,Yvrac | Tél : 05 56 06 68 78 | Fax : 05 56 06 26 51",http://www.yvrac.com,mairie
mairie-33555-01,Mairie - Marcheprime,accueil@ville-marcheprime.fr,"Adresse : 3 avenue de la République - BP 17,33380,Marcheprime | Tél : 05 57 71 18 70 | Fax : 05 57 71 19 06",http://www.ville-marcheprime.fr,mairie
maison_handicapees-33063-01,Maison départementale des personnes handicapées (MDPH) - Gironde,mdph-accueil@gironde.fr,"Adresse : CS 501914 - Esplanade Charles-de-Gaule,33074,Bordeaux Cedex | Tél : 05 56 99 66 99 | Fax : ",http://www.mdph33.fr,maison_handicapees
mission_locale-33058-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Blaye (Haute-Gironde),contact@mlhautegironde.org,"Adresse : 17 rue Saint-Simon,33390,Blaye | Tél : 05 57 42 89 75 | Fax : ",http://www.mlhautegironde.org,mission_locale
mission_locale-33063-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Bordeaux,contact@missionlocalebordeaux.fr,"Adresse : 14 cours Pasteur,33000,Bordeaux | Tél : 05 56 79 97 20 | Fax : 05 56 79 97 21",http://www.missionlocalebordeaux.fr,mission_locale
mission_locale-33081-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Cadillac (Les Deux-Rives),ml2rives@orange.fr,"Adresse : 14-16 route de Branne - BP 2,33410,Cadillac | Tél : 05 57 98 02 98 | Fax : ",http://www.missionlocaledes2rives.com,mission_locale
mission_locale-33119-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Cenon (Les Hauts-de-Garonne),mldeshautsdegaronne@orange.fr,"Adresse : 54 avenue Hubert-Dubedout - CS 010023,33152,Cenon Cedex | Tél : 05 57 77 31 00 | Fax : 05 57 77 31 09",http://www.lamissionlocale.com,mission_locale
mission_locale-33227-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Langon (Sud-Gironde),contact@mlsg.fr,"Adresse : 44 cours Gambetta,33210,Langon | Tél : 05 57 98 09 80 | Fax : 05 57 98 06 94",http://www.mlsg.fr,mission_locale
mission_locale-33240-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Lesparre-Médoc,contact@mlmedoc.fr,"Adresse : 34 cours Jean-Jaurès,33340,Lesparre-Médoc | Tél : 05 56 41 06 12 | Fax : 05 56 73 44 54",http://www.mlmedoc.org,mission_locale
mission_locale-33243-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Libourne,m.locale.libourne@wanadoo.fr,"Adresse : Centre Les Berges-de-l'Isle - 189 avenue du Maréchal-Foch,33500,Libourne | Tél : 05 57 51 71 27 | Fax : 05 57 51 34 64",http://www.jeuneslibournais.org,mission_locale
mission_locale-33281-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Mérignac,info@missionlocaletechnowest.fr,"Adresse : Immeuble Le France - 9 rue Montgolfier - Entrée A - 1er étage,33700,Mérignac | Tél : 05 56 47 14 07 | Fax : 05 56 97 19 94",http://mltechnowest.com,mission_locale
mission_locale-33318-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Canéjan (Les Graves),contact@missionlocaledesgraves.fr,"Adresse : Centre commercial de la House - Chemin de la House,33610,Canéjan | Tél : 05 56 15 02 41 | Fax : ",,mission_locale
mission_locale-33529-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - La Teste-de-Buch (Bassin-d'Arcachon),contact@ml-ba.fr,"Adresse : 12 rue du Parc-de-l'Estey,33260,La Teste-de-Buch | Tél : 05 56 22 04 22 | Fax : 05 56 22 04 23",http://www.cnml.gouv.fr,mission_locale
msap-33030-01,Maison de services au public - Barsac,msap.barsac@laposte.fr,"Adresse : Bureau de poste - 1 place du 14-Juillet,33720,Barsac | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/barsac-bureau-de-poste,msap
msap-33063-01,Maison de services au public - Bordeaux,bordeaux@pimms.org,"Adresse : PIMMS de Bordeaux - 213 bis cours de la Marne,33800,Bordeaux | Tél : 05 56 85 85 45 | Fax : ",https://www.maisondeservicesaupublic.fr/content/pimms-de-bordeaux,msap
msap-33097-01,Maison de services au public - Carcans,msap.carcans@laposte.fr,"Adresse : Bureau de poste - 14 route de Bordeaux,33121,Carcans | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/carcans-bureau-de-poste,msap
msap-33104-01,Maison de services au public - Castelnau-de-Médoc,msap.castelnau-de-medoc@laposte.fr,"Adresse : Bureau de poste - 23 rue Victor-Hugo,33480,Castelnau-de-Médoc | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/castelnau-de-medoc-bureau-de-poste,msap
msap-33114-01,Maison de services au public - Cavignac,msap.cavignac@laposte.fr,"Adresse : Bureau de poste - 93 avenue de Paris,33620,Cavignac | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/cavignac-bureau-de-poste,msap
msap-33140-01,Maison de services au public - Créon,contact@lacabaneaprojets.fr,"Adresse : 32 rue Amaury-de-Craon,33670,Créon | Tél : 05 57 34 42 52 | Fax : ",https://www.maisondeservicesaupublic.fr/content/creonnais,msap
msap-33179-01,Maison de services au public - Galgon,msap.galgon@laposte.fr,"Adresse : Bureau de poste - 7 place du Marché,33133,Galgon | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/galgon-bureau-de-poste,msap
msap-33195-01,Maison de services au public - Grignols,msap.grignols@laposte.fr,"Adresse : Bureau de poste - 2 allée Saint-Michel,33690,Grignols | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/grignols-bureau-de-poste,msap
msap-33316-01,Maison de services au public - Pellegrue,rsp-pellegrue@paysfoyen.fr,"Adresse : 7 place du 8-Mai-01945,33790,Pellegrue | Tél : 05 56 61 30 18 | Fax : ",https://www.maisondeservicesaupublic.fr/content/pays-foyen-antenne-de-pellegrue,msap
msap-33336-01,Maison de services au public - Préchac,msap.prechac@laposte.fr,"Adresse : Bureau de poste - 3 rue de la Victoire,33730,Préchac | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/prechac-bureau-de-poste,msap
msap-33350-01,Maison de services au public - Rauzan,msap.rauzan@laposte.fr,"Adresse : Bureau de poste - 11 Grande rue,33420,Rauzan | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/rauzan-bureau-de-poste,msap
msap-33484-01,Maison de services au public - Saint-Symphorien,commune.de.saint-symphorien@wanadoo.fr,"Adresse : 15 place de la République,33113,Saint-Symphorien | Tél : 05 56 65 01 10 | Fax : ",https://www.maisondeservicesaupublic.fr/content/saint-symphorien,msap
msap-33490-01,Maison de services au public - Saint-Vivien-de-Médoc,msap.saint-vivien-de-medoc@laposte.fr,"Adresse : Bureau de poste - 1 rue Georges-Mandel,33590,Saint-Vivien-de-Médoc | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/saint-vivien-de-medoc-bureau-de-poste,msap
msap-33506-01,Maison de services au public - Sauveterre-de-Guyenne,msap@cdc-entre2mers.fr,"Adresse : 4-6 rue des Martyrs-de-la-Résistance-et-de-la-Déportation,33540,Sauveterre-de-Guyenne | Tél : 05 56 71 81 76 | Fax : ",https://www.maisondeservicesaupublic.fr/content/sauveterre-de-guyenne,msap
msap-33544-01,Maison de services au public - Le Verdon-sur-Mer,msap.le-verdon-sur-mer@laposte.fr,"Adresse : Bureau de poste - 11 rue Marcel-Desblaches,33123,Le Verdon-sur-Mer | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/le-verdon-sur-mer-bureau-de-poste,msap
ofii-33063-01,"Office français de l'immigration et de l'intégration (OFII) - Direction territoriale de Bordeaux (dép. 24, 33, 40, 47, 64)",bordeaux@ofii.fr,"Adresse : 55 rue Saint-Sernin - CS 90370,33000,Bordeaux | Tél : 05 57 14 23 00 | Fax : 05 57 14 23 14",http://www.ofii.fr,ofii
onac-33063-01,Office national des anciens combattants et victimes de guerre (ONACVG) - Service départemental - Gironde,sd33@onacvg.fr,"Adresse : Espace Rodesse - 105 rue Belleville,33061,Bordeaux Cedex | Tél : 05 56 44 79 63 | Fax : 05 56 79 29 72",https://www.onac-vg.fr,onac
pif-33009-01,Point info famille - Arcachon,pointinfofamille-arcachon@cg33.fr,"Adresse : Maison départementale de la Gironde - Rue Lanine,33120,Arcachon | Tél : 05 56 54 56 37 | Fax : ",,pif
pif-33039-01,Point info famille - Bègles,social@mairie-begles.fr,"Adresse : Forum des services - 12-14 rue Émile-Combes - BP 153,33321,Bègles Cedex | Tél : 05 56 49 04 70 | Fax : ",,pif
pif-33063-01,Point info famille - Bordeaux,cidff33bordeaux@orange.fr,"Adresse : Centre dinformation sur les droits des femmes et des familles (CIDFF) de Gironde - 5 rue Jean-Jacques-Rousseau,33000,Bordeaux | Tél : 05 56 44 30 30 | Fax : 05 56 48 40 60",,pif
pif-33167-01,Point info famille - Floirac,espacefamille.rd33@wanadoo.fr,"Adresse : Espace famille Rive Droite - 41 avenue Pierre-Curie,33270,Floirac | Tél : 05 57 77 30 15 | Fax : ",,pif
pif-33376-01,Point info famille - Saint-Aubin-de-Médoc,polesolidarite@saintaubindemedoc.fr,"Adresse : Maison Diaz - Place de lÉglise,33160,Saint-Aubin-de-Médoc | Tél : 05 56 95 93 31 | Fax : 05 56 95 92 90",,pif
pif-33389-01,Point info famille - Saint-Ciers-sur-Gironde,contact@cc-estuaire.fr,"Adresse : Communauté de communes de lEstuaire - Maison de la solidarité - 17 avenue André-Lafon,33820,Saint-Ciers-sur-Gironde | Tél : 05 57 32 66 99 | Fax : 05 57 42 64 40",,pif
pif-33402-01,Point info famille - Sainte-Foy-la-Grande,msp33@wanadoo.fr,"Adresse : Maison de services publics - 12 boulevard Garrau,33220,Sainte-Foy-la-Grande | Tél : 05 57 48 60 90 | Fax : 05 57 48 60 91",,pif
pif-33498-01,Point info famille - Salles,maisondelasolidarite.salles@wanadoo.fr,"Adresse : La maison de la solidarité - 2 place du Champ-de-Foire,33770,Salles | Tél : 05 56 88 30 10 | Fax : 05 56 88 31 38",,pif
pif-33522-01,Point info famille - Talence - Thouars,cstalence.pif@wanadoo.fr,"Adresse : Association Mix-Cité - Avenue de Thouars,33400,Talence | Tél : 05 57 12 40 30 | Fax : ",,pif
pif-33522-02,Point info famille - Talence - Frédéric-Sénène,contact@centre-social.com,"Adresse : La maison de santé protestante de Bordeaux - Bagatelle - 323 rue Frédéric-Sévène - BP 48,33401,Talence Cedex | Tél : 05 57 12 40 30 | Fax : ",,pif
pmi-33009-01,Centre de protection maternelle et infantile (PMI) - Le Teich,dgas-pts-bassin-mdsi-leteich@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 102 avenue de Bordeaux,33470,Le Teich | Tél : 05 57 52 55 40 | Fax : 05 56 83 56 52",http://www.cg33.fr,pmi
pmi-33019-01,Centre de protection maternelle et infantile (PMI) - Audenge,solidarite-bassin@gironde.fr,"Adresse : Pôle territorial de solidarité du Bassin - 1 rue Transversale,33138,Lanton | Tél : 05 57 76 22 10 | Fax : 05 56 26 94 15",http://www.gironde.fr,pmi
pmi-33032-01,Centre de protection maternelle et infantile (PMI) - Pôle territorial des Hauts-de-Garonne,solidarite-hautsgaronne@gironde.fr,"Adresse : 20 rue Lamartine,33530,Bassens | Tél : 05 56 06 00 70 | Fax : 05 56 38 34 88",http://www.cg@gironde.fr,pmi
pmi-33036-01,Centre de protection maternelle et infantile (PMI) - Bazas,mdsi-bazas@gironde.fr,"Adresse : 14 avenue de la République,33430,Bazas | Tél : 05 56 25 11 62 | Fax : 05 56 25 03 13",http://www.gironde.fr,pmi
pmi-33039-01,Centre de protection maternelle et infantile (PMI) - Bègles,mdsi-begles@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 13 rue du Maréchal-Joffre,33130,Bègles | Tél : 05 56 85 81 97 | Fax : 05 56 49 51 09",http://www.gironde.fr,pmi
pmi-33058-01,Centre de protection maternelle et infantile (PMI) - Blaye,mdsi-blaye@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 2 rue de la Libération - BP 17,33394,Blaye Cedex | Tél : 05 57 42 02 28 | Fax : 05 57 42 31 76",http://www.cg33.fr,pmi
pmi-33063-01,Centre de protection maternelle et infantile (PMI) - Bordeaux - Charles-de-Gaulle,dps@gironde.fr,"Adresse : Conseil départemental de la Gironde - Direction de la promotion de la santé - 1 esplanade Charles-de-Gaulle - CS 701223,33074,Bordeaux Cedex | Tél : 05 56 99 33 33 | Fax : 05 56 99 57 58",http://www.gironde.fr,pmi
pmi-33063-02,Centre de protection maternelle et infantile (PMI) - Bordeaux - Thiers,mdsi-bx-bastide@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 253 avenue Thiers,33100,Bordeaux | Tél : 05 57 77 36 10 | Fax : 05 56 40 98 58",http://www.gironde.fr,pmi
pmi-33063-03,Centre de protection maternelle et infantile (PMI) - Bordeaux - Bellus-Mareilhac,mndsi-bx-cauderant@gironde.fr,"Adresse : 88 rue Bellus-Mareilhac,33200,Bordeaux | Tél : 05 56 42 51 90 | Fax : 05 56 42 52 54",http://www.cg33.fr,pmi
pmi-33063-05,Centre de protection maternelle et infantile (PMI) - Bordeaux - Cazalis,mdsi-bx-grandparc@cg33.fr,"Adresse : 6 rue Cazalis,33000,Bordeaux | Tél : 05 57 87 02 14 | Fax : ",http://www.cg33.fr,pmi
pmi-33063-06,Centre de protection maternelle et infantile (PMI) - Bordeaux - Charles-Tournemire,mdsi-bx-lac@gironde.fr,"Adresse : 47 rue Charles-Tournemire - Maison départementale de la solidarité et de l'insertion,33300,Bordeaux | Tél : 05 56 11 54 70 | Fax : 05 56 50 21 22",http://www.dg.fr,pmi
pmi-33063-07,Centre de protection maternelle et infantile (PMI) - Bordeaux - Guillaume-Leblanc,mndsi-bx-staugustin@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion de Bordeaux - Saint-Augustin - 72 bis rue Guillaume-Leblanc,33000,Bordeaux | Tél : 05 56 98 08 18 | Fax : 05 56 98 20 14",http://www.gironde.fr,pmi
pmi-33063-08,Centre de protection maternelle et infantile (PMI) - Bordeaux - Belle-Étoile,mdsi-bx-stjean@gironde.fr,"Adresse : 15 rue Belle-Étoile,33800,Bordeaux | Tél : 05 56 92 27 92 | Fax : 05 56 92 10 54",http://www.gironde.fr,pmi
pmi-33069-01,Centre de protection maternelle et infantile (PMI) - Le Bouscat,mdsi-lebouscat@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 17 bis rue Georges-Lafont,33110,Le Bouscat | Tél : 05 57 22 47 10 | Fax : 05 56 08 59 79",http://www.gironde.fr,pmi
pmi-33081-01,Centre de protection maternelle et infantile (PMI) - Cadillac,ndsi-cadillac@gironde.fr,"Adresse : 21 route de Sauveterre,33410,Cadillac | Tél : 05 57 98 12 00 | Fax : 05 56 62 11 08",,pmi
pmi-33104-01,Centre de protection maternelle et infantile (PMI) - Castelnau-de-Médoc,solidarite-medoc@gironde.fr,"Adresse : 1 bis rue André-Audubert,33480,Castelnau-de-Médoc | Tél : 05 57 88 84 90 | Fax : ",http://www.cg33.fr,pmi
pmi-33119-01,Centre de protection maternelle et infantile (PMI) - Cenon,mdsi-cenon@gironde.fr,"Adresse : Centre de protection maternelle et infantile - La Marègue - 2 rue Pauline-Kergomard,33150,Cenon | Tél : 05 57 80 79 90 | Fax : 05 56 40 98 63",http://www.gironde.fr,pmi
pmi-33138-01,Centre de protection maternelle et infantile (PMI) - Coutras,mdsi-coutras@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 1 rue Denis-Cordonnier - BP 90046,33230,Coutras | Tél : 05 57 49 32 32 | Fax : 05 57 49 20 63",http://www.gironde.fr,pmi
pmi-33140-01,Centre de protection maternelle et infantile (PMI) - Créon,mdsi-creon@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 1 chemin de la Douve,33670,Créon | Tél : 05 57 34 52 70 | Fax : 05 56 23 30 06",http://www.cg33.fr,pmi
pmi-33162-01,Centre de protection maternelle et infantile (PMI) - Eysines,mdsi-eysines@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 16 rue des Treytins,33320,Eysines | Tél : 05 56 16 19 90 | Fax : 05 56 28 42 82",http://www.cg33.fr,pmi
pmi-33167-01,Centre de protection maternelle et infantile (PMI) - Floirac,mdsi-floirac@gironde.fr,"Adresse : 25 avenue du Président-François-Mitterrand,33270,Floirac | Tél : 05 56 40 13 50 | Fax : 05 56 32 47 92",http://www.gironde.fr,pmi
pmi-33227-01,Centre de protection maternelle et infantile (PMI) - Langon,solidarite-sudgironde@gironde.fr,"Adresse : 34 bis cours du Général-Leclerc,33210,Langon | Tél : 05 56 63 62 20 | Fax : 05 56 62 31 83",,pmi
pmi-33238-01,Centre de protection maternelle et infantile (PMI) - Léognan,mdsi-villenave-ornon@gironde.fr,"Adresse : 15 cours Gambetta,33850,Léognan | Tél : 05 57 96 02 60 | Fax : 05 56 64 79 32",http://www.gironde.fr,pmi
pmi-33240-01,Centre de protection maternelle et infantile (PMI) - Lesparre Médoc,amdsi-lesparre@gironde.fr,"Adresse : 21, rue du Palais de Justice,33340,Lesparre-Médoc | Tél : 05 56 41 01 01 | Fax : ",,pmi
pmi-33243-01,Centre de protection maternelle et infantile (PMI) - Libourne,solidarite-libournais@gironde.fr,"Adresse : 14 rue Jules-Védrines,33500,Libourne | Tél : 05 57 51 48 70 | Fax : 05 57 51 80 96",http://gironde.fr,pmi
pmi-33249-01,Centre de protection maternelle et infantile (PMI) - Lormont,solidarite-hautsgaronne@gironde.fr,"Adresse : Pôle territorial de solidarité des hauts de Garonne - 7 avenue de la Libération,33310,Lormont | Tél : 05 56 06 00 70 | Fax : 0556383488",http://www.gironde.fr,pmi
pmi-33281-01,Centre de protection maternelle et infantile (PMI) - Mérignac,solidarite-portemedoc@gironde.fr,"Adresse : 419 avenue de Verdun,33700,Mérignac | Tél : 05 56 12 13 90 | Fax : 05 56 97 13 30",http://www.gironde.fr,pmi
pmi-33314-01,Centre de protection maternelle et infantile (PMI) - Pauillac,mdsi-pauillac@gironde.fr,"Adresse : 5 place du Maréchal-de-Lattre-de-Tassigny,33250,Pauillac | Tél : 05 56 73 21 60 | Fax : 05 56 59 23 20",http://www.cg33.fr,pmi
pmi-33318-01,Centre de protection maternelle et infantile (PMI) - Pessac,mdsi-pessac@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 10 rue Pierre-Wiehn,33600,Pessac | Tél : 05 56 45 07 15 | Fax : 05 56 45 53 89",http://www.cg33.fr,pmi
pmi-33352-01,Centre de protection maternelle et infantile (PMI) - La Réole,mdsi-lareole@gironde.fr,"Adresse : 12 chemin Peyrefitte,33190,La Réole | Tél : 05 56 71 09 10 | Fax : 05 56 71 00 08",http://www.gironde.fr,pmi
pmi-33366-01,Centre de protection maternelle et infantile (PMI) - Saint-André-de-Cubzac,solidarite-hautegironde@gironde.fr,"Adresse : Pôle territorial de solidarité de Haute-Gironde - 49 rue Henri-Grouès-dit-Abbé-Pierre,33240,Saint-André-de-Cubzac | Tél : 05 57 43 19 22 | Fax : 05 57 43 34 86",http://www.gironde.fr,pmi
pmi-33402-01,Centre de protection maternelle et infantile (PMI) - Sainte-Foy-la-Grande,mdsi-stefoylagrande@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 85 bis rue Waldeck-Rousseau,33220,Sainte-Foy-la-Grande | Tél : 05 57 41 92 00 | Fax : 05 57 46 55 00",http://www.gironde.fr,pmi
pmi-33433-01,Centre de protection maternelle et infantile (PMI) - Ambarès-et-Lagrave,mdsi-ambares@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 2 rue Louis-Massina,33440,Ambarès-et-Lagrave | Tél : 05 56 78 99 09 | Fax : 05 56 78 92 57",http://www.gironde.fr,pmi
pmi-33449-01,Centre de protection maternelle et infantile (PMI) - Saint-Médard-en-Jalles,mdsi-saintmedard@gironde.fr,"Adresse : 2 rue Firmin-Montignac,33160,Saint-Médard-en-Jalles | Tél : 05 56 95 80 76 | Fax : 05 56 05 60 84",http://www.gironde.fr,pmi
pmi-33550-01,Centre de protection maternelle et infantile (PMI) - Villenave-d'Ornon,mdsi-villenave-ornon@gironde.fr,"Adresse : Maison départementale de la solidarité et de l'insertion - 601 bis route de Toulouse,33140,Villenave-d'Ornon | Tél : 05 57 96 12 68 | Fax : 05 56 75 83 13",http://www.gironde.fr,pmi
prefecture-33063-01,Préfecture - Gironde,odile.jaehnert@gironde.gouv.fr,"Adresse : Rue Claude-Bonnier,33000,Bordeaux | Tél : 05 56 90 60 60 | Fax : +33 5 56 90 60 67",http://www.gironde.gouv.fr,prefecture
prefecture_greffe_associations-33009-01,Greffe des associations - Gironde (Arcachon),josiane.cami@gironde.gouv.fr,"Adresse : Sous-préfecture d'Arcachon - Service des associations - 55 boulevard du Général-Leclerc - BP 80150,33311,Arcachon Cedex | Tél : 05 35 00 23 11 | Fax : 05 56 83 72 55",http://www.gironde.gouv.fr,prefecture_greffe_associations
prefecture_greffe_associations-33058-01,Greffe des associations - Gironde (Blaye),sp-blaye@gironde.gouv.fr,"Adresse : Sous-préfecture de Blaye - Bureau des associations - 4 rue André-Lafon - BP 16,33394,Blaye Cedex | Tél : 05 56 90 66 66 | Fax : 05 57 42 22 97",http://www.gironde.gouv.fr,prefecture_greffe_associations
prefecture_greffe_associations-33063-01,Greffe des associations - Gironde (Bordeaux - ASL et AFUL),pref-dcl-greffe@gironde.gouv.fr,"Adresse : 2 esplanade Charles-de-Gaulle - Direction de la citoyenneté et de la légalité - Préfecture de la Gironde - Secrétariat greffe,33077,Bordeaux Cedex | Tél : 05 56 90 63 31 | Fax : ",http://www.gironde.gouv.fr/Demarches-administratives/Associations-toutes-vos-demarches/ASL-et-AFUL,prefecture_greffe_associations
prefecture_greffe_associations-33063-02,Greffe des associations - Gironde (Bordeaux - loi 1901),ddcs-associations@gironde.gouv.fr,"Adresse : 103 bis rue de Belleville - CS 601693 - Direction départementale déléguée de la cohésion sociale - Espace Rodesse,33062,Bordeaux Cedex | Tél : 05 47 47 47 52 | Fax : ",http://www.gironde.gouv.fr/Demarches-administratives/Associations-toutes-vos-demarches/Associations-Loi-1901,prefecture_greffe_associations
prefecture_greffe_associations-33227-01,Greffe des associations - Gironde (Langon),sp-langon@gironde.gouv.fr,"Adresse : Sous-préfecture de Langon - Service des associations - 19 cours des Fossés,33210,Langon | Tél : 05 56 90 60 60 | Fax : 05 35 00 23 82",http://www.gironde.gouv.fr,prefecture_greffe_associations
prefecture_greffe_associations-33240-01,Greffe des associations - Gironde (Lesparre-Médoc),sp-lesparre@gironde.gouv.fr,"Adresse : Sous-préfecture de Lesparre-Médoc - Bureau des associations - 4 allée du 8-Mai-01945,33341,Lesparre-Médoc Cedex | Tél : 05 35 00 23 96 | Fax : 05 56 41 85 04",,prefecture_greffe_associations
prefecture_greffe_associations-33243-01,Greffe des associations - Gironde (Libourne),catherine.sarlandie@gironde.gouv.fr,"Adresse : Sous-préfecture de Libourne - Service des associations - 8 avenue de Verdun,33504,Libourne Cedex | Tél : 05 35 00 24 29 | Fax : 05 35 00 24 40",,prefecture_greffe_associations
prefecture_region-33063-01,Préfecture de région - Nouvelle-Aquitaine,pref-courrier@gironde.gouv.fr,"Adresse : Rue Claude-Bonnier,33000,Bordeaux | Tél : 05 56 90 60 60 | Fax : ",http://www.nouvelle-aquitaine.gouv.fr,prefecture_region
prs-33063-01,Pôle de recouvrement spécialisé (PRS) - Gironde,prs.gironde@dgfip.finances.gouv.fr,"Adresse : BP 37 - Cité Administrative - Rue Jules Ferry,33090,Bordeaux Cedex | Tél : 05 56 24 86 00 | Fax : ",http://www.impots.gouv.fr,prs
rectorat-33063-01,Rectorat - Académie de Bordeaux,ce.daj@ac-bordeaux.fr,"Adresse : 5 rue Joseph-de-Carayon-Latour,33000,Bordeaux | Tél : 05 57 57 38 00 | Fax : 05 56 24 19 44",http://www.ac-bordeaux.fr,rectorat
sie-33009-01,Service des impôts des entreprises du centre des finances publiques d'Arcachon,sie.arcachon@dgfip.finances.gouv.fr,"Adresse : 17, cours Tartas,33311,Arcachon Cedex | Tél : 05 57 72 47 50 | Fax : ",http://www.impots.gouv.fr,sie
sie-33058-01,Service des impôts des entreprises du centre des finances publiques de Blaye,sip-sie.blaye@dgfip.finances.gouv.fr,"Adresse : 5, rue Roger-Toziny - BP 69,33394,Blaye Cedex | Tél : 05 57 42 66 70 | Fax : 05 57 42 66 73",http://www.impots.gouv.fr,sie
sie-33063-03,Service des impôts des entreprises du centre des finances publiques de Bordeaux Centre Amont,sie.bordeaux.centre.amont@dgfip.finances.gouv.fr,"Adresse : BP 36 - Rue Jules-Ferry,33090,Bordeaux Cedex | Tél : 05 56 24 80 94 | Fax : ",http://www.impots.gouv.fr,sie
